code_commune,nom_commune,2014,2020,variation_absolue,variation_relative_pct
73121,FRONTENEX,66.37,47.56,-18.810000000000002,-28.34
54323,LONGWY,46.55,27.74,-18.81,-40.41
64238,GER,60.91,42.1,-18.809999999999995,-30.88
06079,MANDELIEU-LA-NAPOULE,68.68,49.88,-18.800000000000004,-27.37
13067,ORGON,70.46,51.66,-18.799999999999997,-26.68
64540,URCUIT,76.9,58.11,-18.790000000000006,-24.43
77249,LÉSIGNY,44.0,25.21,-18.79,-42.7
76259,FÉCAMP,59.16,40.37,-18.79,-31.76
80674,RIVERY,63.32,44.53,-18.79,-29.67
29039,CONCARNEAU,58.5,39.71,-18.79,-32.12
34217,PRADES-LE-LEZ,69.65,50.87,-18.78000000000001,-26.96
05179,VEYNES,77.26,58.48,-18.78000000000001,-24.31
59410,MONS-EN-BAROEUL,52.27,33.49,-18.78,-35.93
38158,EYBENS,57.43,38.66,-18.770000000000003,-32.68
91649,VERT-LE-PETIT,65.12,46.35,-18.770000000000003,-28.82
81036,BOUT-DU-PONT-DE-LARN,75.6,56.83,-18.769999999999996,-24.83
19275,USSEL,74.13,55.36,-18.769999999999996,-25.32
38239,MOIRANS,58.4,39.63,-18.769999999999996,-32.14
21603,SEMUR-EN-AUXOIS,75.68,56.92,-18.760000000000005,-24.79
31334,MAUZAC,68.23,49.47,-18.760000000000005,-27.5
89083,CHARBUY,74.51,55.75,-18.760000000000005,-25.18
71014,AUTUN,64.55,45.79,-18.759999999999998,-29.06
78545,SAINT-CYR-L'ECOLE,56.22,37.47,-18.75,-33.35
17094,CHÂTELAILLON-PLAGE,67.64,48.89,-18.75,-27.72
26301,SAINT-DONAT-SUR-L'HERBASSE,69.27,50.52,-18.749999999999993,-27.07
34111,GANGES,65.49,46.74,-18.749999999999993,-28.63
56167,PLOUGOUMELEN,74.27,55.52,-18.749999999999993,-25.25
68040,BITSCHWILLER-LES-THANN,60.71,41.97,-18.740000000000002,-30.87
88160,EPINAL,56.49,37.75,-18.740000000000002,-33.17
63050,BRASSAC-LES-MINES,66.0,47.26,-18.740000000000002,-28.39
57631,SARREGUEMINES,51.32,32.58,-18.740000000000002,-36.52
85159,NALLIERS,74.62,55.88,-18.740000000000002,-25.11
38169,FONTAINE,56.82,38.08,-18.740000000000002,-32.98
56178,PONTIVY,65.61,46.88,-18.729999999999997,-28.55
43130,MAZET-SAINT-VOY,59.19,40.46,-18.729999999999997,-31.64
70378,NAVENNE,64.29,45.57,-18.720000000000006,-29.12
74276,TANINGES,73.04,54.32,-18.720000000000006,-25.63
77086,LA CHAPELLE-GAUTHIER,65.43,46.71,-18.720000000000006,-28.61
26281,ROMANS-SUR-ISÈRE,55.59,36.87,-18.720000000000006,-33.68
39476,SAINT-AUBIN,81.95,63.23,-18.720000000000006,-22.84
35080,CINTRÉ,72.3,53.58,-18.72,-25.89
34079,CLERMONT-L'HÉRAULT,64.58,45.86,-18.72,-28.99
85034,BOURNEZEAU,60.79,42.07,-18.72,-30.79
85097,LA GAUBRETIÈRE,75.51,56.8,-18.710000000000008,-24.78
59086,BOESCHEPE,76.23,57.52,-18.71,-24.54
42159,NOIRÉTABLE,62.42,43.71,-18.71,-29.97
94047,MANDRES-LES-ROSES,60.6,41.89,-18.71,-30.87
02318,FOLEMBRAY,65.98,47.27,-18.71,-28.36
42218,SAINT-ETIENNE,50.72,32.01,-18.71,-36.89
33164,FARGUES,70.45,51.75,-18.700000000000003,-26.54
34129,LATTES,63.69,44.99,-18.699999999999996,-29.36
33555,MARCHEPRIME,74.16,55.46,-18.699999999999996,-25.22
90052,GIROMAGNY,62.99,44.3,-18.690000000000005,-29.67
38084,CHARNÈCLES,67.93,49.24,-18.690000000000005,-27.51
40228,POMAREZ,74.33,55.64,-18.689999999999998,-25.14
91377,MASSY,55.66,36.97,-18.689999999999998,-33.58
57269,GUÉNANGE,55.54,36.85,-18.689999999999998,-33.65
31445,QUINT-FONSEGRIVES,71.19,52.5,-18.689999999999998,-26.25
38383,SAINT-ETIENNE-DE-CROSSEY,50.23,31.54,-18.689999999999998,-37.21
64130,BIRIATOU,88.65,69.97,-18.680000000000007,-21.07
35167,MARTIGNÉ-FERCHAUD,57.02,38.34,-18.68,-32.76
78220,LES ESSARTS-LE-ROI,59.91,41.23,-18.68,-31.18
34189,OLONZAC,60.65,41.97,-18.68,-30.8
15014,AURILLAC,64.45,45.77,-18.68,-28.98
69055,LES CHÈRES,70.46,51.78,-18.679999999999993,-26.51
95149,CHAUMONTEL,64.31,45.64,-18.67,-29.03
37230,SAINT-OUEN-LES-VIGNES,63.43,44.76,-18.67,-29.43
60451,NEUILLY-SOUS-CLERMONT,80.07,61.4,-18.669999999999995,-23.32
85111,L'ILE-D'ELLE,74.63,55.96,-18.669999999999995,-25.02
37267,VÉRETZ,68.66,49.99,-18.669999999999995,-27.19
58273,SAUVIGNY-LES-BOIS,72.77,54.11,-18.659999999999997,-25.64
44150,SAINT-AIGNAN-GRANDLIEU,62.36,43.7,-18.659999999999997,-29.92
88304,MIRECOURT,63.66,45.0,-18.659999999999997,-29.31
10051,BOUILLY,58.5,39.84,-18.659999999999997,-31.9
77126,CONGIS-SUR-THÉROUANNE,72.65,54.0,-18.650000000000006,-25.67
67532,WILLGOTTHEIM,76.23,57.58,-18.650000000000006,-24.47
58121,GARCHIZY,64.98,46.33,-18.650000000000006,-28.7
35337,TINTÉNIAC,71.87,53.22,-18.650000000000006,-25.95
13108,TARASCON,66.22,47.57,-18.65,-28.16
91630,LE VAL-SAINT-GERMAIN,52.21,33.56,-18.65,-35.72
44151,SAINT-ANDRÉ-DES-EAUX,67.97,49.32,-18.65,-27.44
26198,MONTÉLIMAR,58.87,40.22,-18.65,-31.68
63066,CELLES-SUR-DUROLLE,66.07,47.42,-18.64999999999999,-28.23
76167,CAUVILLE-SUR-MER,73.93,55.29,-18.640000000000008,-25.21
22013,BOURBRIAC,80.92,62.28,-18.64,-23.04
17064,BREUILLET,70.93,52.3,-18.63000000000001,-26.27
07186,PRIVAS,60.56,41.93,-18.630000000000003,-30.76
91458,NOZAY,71.45,52.82,-18.630000000000003,-26.07
69244,TASSIN-LA-DEMI-LUNE,56.91,38.28,-18.629999999999995,-32.74
88079,BULGNÉVILLE,70.08,51.45,-18.629999999999995,-26.58
972222,LE ROBERT,56.88,38.26,-18.620000000000005,-32.74
34199,PÉZENAS,74.01,55.39,-18.620000000000005,-25.16
62423,HELFAUT,86.61,67.99,-18.620000000000005,-21.5
66149,PRADES,72.31,53.69,-18.620000000000005,-25.75
60686,VILLERS-SOUS-SAINT-LEU,70.63,52.01,-18.619999999999997,-26.36
38344,ROUSSILLON,55.17,36.56,-18.61,-33.73
31541,SEILH,66.5,47.89,-18.61,-27.98
62560,MARQUISE,68.22,49.61,-18.61,-27.28
92044,LEVALLOIS-PERRET,63.4,44.79,-18.61,-29.35
78267,GARGENVILLE,60.61,42.0,-18.61,-30.7
77162,DOUE,54.2,35.6,-18.6,-34.32
76216,DÉVILLE-LÈS-ROUEN,51.56,32.96,-18.6,-36.07
63471,YOUX,66.67,48.07,-18.6,-27.9
54184,ESSEY-LÈS-NANCY,58.24,39.64,-18.6,-31.94
59256,FRETIN,75.08,56.48,-18.6,-24.77
37123,LANGEAIS,75.36,56.76,-18.6,-24.68
67261,LAUTERBOURG,55.62,37.02,-18.599999999999994,-33.44
08180,LA FRANCHEVILLE,71.29,52.7,-18.590000000000003,-26.08
80718,SAINT-SAUVEUR,78.7,60.11,-18.590000000000003,-23.62
07339,VESSEAUX,84.03,65.44,-18.590000000000003,-22.12
78087,BONNELLES,54.94,36.35,-18.589999999999996,-33.84
78531,ROSNY-SUR-SEINE,65.22,46.65,-18.57,-28.47
78346,LONGNES,50.66,32.09,-18.569999999999993,-36.66
31113,CASTANET-TOLOSAN,67.39,48.83,-18.560000000000002,-27.54
64125,BIDART,61.9,43.34,-18.559999999999995,-29.98
76254,ETRETAT,75.07,56.51,-18.559999999999995,-24.72
69278,GENAY,61.65,43.09,-18.559999999999995,-30.11
45029,BEAULIEU-SUR-LOIRE,55.86,37.31,-18.549999999999997,-33.21
59447,ONNAING,60.43,41.88,-18.549999999999997,-30.7
07349,VOULTE-SUR-RHÔNE (LA),61.72,43.17,-18.549999999999997,-30.06
971104,BAILLIF,73.86,55.31,-18.549999999999997,-25.12
38314,PONTCHARRA,62.91,44.37,-18.54,-29.47
62031,ANDRES,77.26,58.73,-18.53000000000001,-23.98
79202,PARTHENAY,67.58,49.05,-18.53,-27.42
54322,LONGUYON,65.08,46.55,-18.53,-28.47
62443,HERSIN-COUPIGNY,69.1,50.57,-18.529999999999994,-26.82
76315,GRAINVILLE-LA-TEINTURIÈRE,69.99,51.46,-18.529999999999994,-26.48
77135,COURPALAY,52.31,33.79,-18.520000000000003,-35.4
76329,GRUCHET-LE-VALASSE,66.28,47.76,-18.520000000000003,-27.94
31065,BÉRAT,74.42,55.9,-18.520000000000003,-24.89
64399,MONTARDON,75.09,56.57,-18.520000000000003,-24.66
45271,SAINT-BRISSON-SUR-LOIRE,67.83,49.31,-18.519999999999996,-27.3
25397,MONTFERRAND-LE-CHÂTEAU,73.3,54.78,-18.519999999999996,-25.27
86078,CIVRAY,70.52,52.0,-18.519999999999996,-26.26
65059,BAGNÈRES-DE-BIGORRE,64.92,46.41,-18.510000000000005,-28.51
69202,SAINTE-FOY-LÈS-LYON,61.09,42.58,-18.510000000000005,-30.3
59303,HERLIES,75.03,56.52,-18.509999999999998,-24.67
56243,SÉNÉ,65.33,46.83,-18.5,-28.32
92077,VILLE-D'AVRAY,58.87,40.37,-18.5,-31.43
78208,ELANCOURT,55.11,36.61,-18.5,-33.57
38072,CHANAS,62.28,43.78,-18.5,-29.7
16340,SAINT-MÊME-LES-CARRIÈRES,72.22,53.72,-18.5,-25.62
59178,DOUAI,50.67,32.18,-18.490000000000002,-36.49
62099,BEAURAINS,63.29,44.8,-18.490000000000002,-29.21
57463,METZ,49.92,31.43,-18.490000000000002,-37.04
50582,SOURDEVAL,79.96,61.47,-18.489999999999995,-23.12
45127,DORDIVES,64.37,45.89,-18.480000000000004,-28.71
84014,BEAUMONT-DE-PERTUIS,79.23,60.75,-18.480000000000004,-23.32
50543,SAINT-QUENTIN-SUR-LE-HOMME,70.5,52.02,-18.479999999999997,-26.21
31206,GAILLAC-TOULZA,68.3,49.82,-18.479999999999997,-27.06
37153,MONNAIE,67.47,48.99,-18.479999999999997,-27.39
13063,MIRAMAS,64.19,45.71,-18.479999999999997,-28.79
59295,HAZEBROUCK,63.26,44.79,-18.47,-29.2
27593,SAINT-PIERRE-DES-FLEURS,69.0,50.53,-18.47,-26.77
71443,SAINT-LOUP-GÉANGES,55.76,37.29,-18.47,-33.12
38483,SERMÉRIEU,72.67,54.2,-18.47,-25.42
62057,AUDRUICQ,73.74,55.27,-18.46999999999999,-25.05
35265,SAINT-DOMINEUC,83.04,64.58,-18.460000000000008,-22.23
18108,LA GUERCHE-SUR-L'AUBOIS,64.59,46.13,-18.46,-28.58
32249,MAUVEZIN,79.59,61.13,-18.46,-23.19
63254,NOHANENT,78.08,59.62,-18.46,-23.64
33362,SABLONS,69.85,51.39,-18.459999999999994,-26.43
69205,SAINT-GENIS-LES-OLLIÈRES,60.98,42.52,-18.459999999999994,-30.27
72182,MANSIGNÉ,55.96,37.51,-18.450000000000003,-32.97
80489,LONGUEAU,66.81,48.36,-18.450000000000003,-27.62
92012,BOULOGNE-BILLANCOURT,54.53,36.08,-18.450000000000003,-33.83
63327,SAINT-BONNET-PRÈS-RIOM,79.35,60.9,-18.449999999999996,-23.25
87048,CONDAT-SUR-VIENNE,71.12,52.68,-18.440000000000005,-25.93
44101,LA MONTAGNE,60.31,41.88,-18.43,-30.56
62570,MÉRICOURT,59.24,40.81,-18.43,-31.11
41101,HERBAULT,62.27,43.84,-18.43,-29.6
56185,QUÉVEN,63.14,44.71,-18.43,-29.19
62771,SALLAUMINES,56.65,38.22,-18.43,-32.53
37206,SAINT-ANTOINE-DU-ROCHER,75.13,56.7,-18.429999999999993,-24.53
13069,PÉLISSANNE,70.71,52.28,-18.429999999999993,-26.06
13112,VELAUX,65.38,46.95,-18.429999999999993,-28.19
63026,AYDAT,72.65,54.23,-18.42000000000001,-25.35
69220,SAINT-LAURENT-DE-CHAMOUSSET,76.08,57.66,-18.42,-24.21
38148,DOLOMIEU,65.2,46.78,-18.42,-28.25
95063,BEZONS,52.89,34.47,-18.42,-34.83
68355,WALDIGHOFFEN,66.31,47.89,-18.42,-27.78
94019,CHENNEVIÈRES-SUR-MARNE,50.77,32.36,-18.410000000000004,-36.26
65223,HORGUES,67.09,48.68,-18.410000000000004,-27.44
2B251,PRUNELLI-DI-FIUMORBO,84.97,66.56,-18.409999999999997,-21.67
2B134,L'ILE-ROUSSE,86.64,68.23,-18.409999999999997,-21.25
62756,SAINTE-MARIE-KERQUE,78.71,60.3,-18.409999999999997,-23.39
29024,CARHAIX-PLOUGUER,69.1,50.69,-18.409999999999997,-26.64
24294,MONTPON-MÉNESTÉROL,73.65,55.25,-18.400000000000006,-24.98
59630,WAHAGNIES,63.51,45.11,-18.4,-28.97
85005,ANTIGNY,69.52,51.12,-18.4,-26.47
56128,MELRAND,79.08,60.69,-18.39,-23.25
19227,SAINT-MEXANT,85.0,66.61,-18.39,-21.64
82097,LAVIT,70.11,51.72,-18.39,-26.23
88075,LA BRESSE,75.65,57.27,-18.380000000000003,-24.3
30269,SAINT-JEAN-DU-GARD,74.37,55.99,-18.380000000000003,-24.71
22136,LOUDÉAC,72.64,54.26,-18.380000000000003,-25.3
01034,BELLEY,67.02,48.64,-18.379999999999995,-27.42
05133,SAINT-CHAFFREY,74.19,55.81,-18.379999999999995,-24.77
35206,NOYAL-CHÂTILLON-SUR-SEICHE,68.32,49.94,-18.379999999999995,-26.9
971125,SAINT-FRANÇOIS,63.19,44.81,-18.379999999999995,-29.09
71215,GERGY,73.46,55.08,-18.379999999999995,-25.02
72386,YVRÉ-L'EVÊQUE,66.1,47.72,-18.379999999999995,-27.81
57413,LONGEVILLE-LÈS-SAINT-AVOLD,69.52,51.14,-18.379999999999995,-26.44
58194,NEVERS,54.35,35.98,-18.370000000000005,-33.8
90075,OFFEMONT,66.34,47.97,-18.370000000000005,-27.69
72001,AIGNÉ,71.08,52.71,-18.369999999999997,-25.84
91433,MORIGNY-CHAMPIGNY,61.71,43.34,-18.369999999999997,-29.77
85001,L'AIGUILLON-SUR-MER,79.64,61.27,-18.369999999999997,-23.07
23001,AHUN,75.3,56.94,-18.36,-24.38
35024,BETTON,61.55,43.19,-18.36,-29.83
45098,CLÉRY-SAINT-ANDRÉ,71.96,53.6,-18.359999999999992,-25.51
35306,SAINT-PÈRE,71.68,53.33,-18.35000000000001,-25.6
36224,TOURNON-SAINT-MARTIN,70.31,51.96,-18.35,-26.1
21515,QUETIGNY,61.04,42.69,-18.35,-30.06
62193,CALAIS,56.09,37.74,-18.35,-32.72
57067,BERTRANGE,68.31,49.96,-18.35,-26.86
33063,BORDEAUX,55.28,36.93,-18.35,-33.19
86103,GENÇAY,66.89,48.55,-18.340000000000003,-27.42
57606,SAINT-AVOLD,63.2,44.86,-18.340000000000003,-29.02
56232,SAINT-PERREUX,63.32,44.98,-18.340000000000003,-28.96
13080,LE PUY-SAINTE-RÉPARADE,67.77,49.43,-18.339999999999996,-27.06
54498,SEICHAMPS,62.72,44.38,-18.339999999999996,-29.24
62652,PERNES,79.48,61.15,-18.330000000000005,-23.06
33221,LAMOTHE-LANDERRON,79.66,61.33,-18.33,-23.01
94046,MAISONS-ALFORT,58.32,39.99,-18.33,-31.43
35093,DINARD,68.16,49.83,-18.33,-26.89
66050,CLAIRA,77.43,59.11,-18.320000000000007,-23.66
91099,BOUTIGNY-SUR-ESSONNE,58.64,40.32,-18.32,-31.24
77285,LE MÉE-SUR-SEINE,55.86,37.54,-18.32,-32.8
80338,FOUILLOY,68.32,50.0,-18.319999999999993,-26.81
41155,MUIDES-SUR-LOIRE,68.41,50.09,-18.319999999999993,-26.78
78062,BEYNES,62.67,44.36,-18.310000000000002,-29.22
28415,VILLEMEUX-SUR-EURE,72.76,54.45,-18.310000000000002,-25.16
17347,SAINT-JEAN-D'ANGÉLY,60.1,41.79,-18.310000000000002,-30.47
63193,LEMPDES,67.0,48.69,-18.310000000000002,-27.33
67286,MEISTRATZHEIM,76.09,57.79,-18.300000000000004,-24.05
44064,GORGES,66.56,48.26,-18.300000000000004,-27.49
41052,CHITENAY,68.19,49.89,-18.299999999999997,-26.84
22161,PABU,74.25,55.96,-18.29,-24.63
59037,AVESNES-LES-AUBERT,77.77,59.48,-18.29,-23.52
77116,CHOISY-EN-BRIE,53.97,35.69,-18.28,-33.87
13049,LAMANON,75.84,57.56,-18.28,-24.1
08107,CHÂTEAU-PORCIEN,69.99,51.71,-18.279999999999994,-26.12
17075,CABARIOT,67.51,49.24,-18.270000000000003,-27.06
65440,TARBES,55.2,36.93,-18.270000000000003,-33.1
93005,AULNAY-SOUS-BOIS,51.19,32.92,-18.269999999999996,-35.69
85112,L'ILE-D'OLONNE,66.74,48.48,-18.259999999999998,-27.36
56055,ETEL,72.62,54.37,-18.250000000000007,-25.13
26124,ETOILE-SUR-RHÔNE,69.84,51.59,-18.25,-26.13
02173,CHAUNY,54.92,36.67,-18.25,-33.23
35210,PACÉ,67.53,49.28,-18.25,-27.03
59082,BIERNE,78.55,60.3,-18.25,-23.23
67343,OBERHAUSBERGEN,63.75,45.5,-18.25,-28.63
56007,AURAY,60.55,42.3,-18.25,-30.14
03128,HURIEL,70.96,52.71,-18.249999999999993,-25.72
62051,AUCHY-LES-MINES,69.52,51.27,-18.249999999999993,-26.25
34113,GIGEAN,66.11,47.87,-18.240000000000002,-27.59
26004,ALIXAN,70.23,51.99,-18.240000000000002,-25.97
40227,PISSOS,78.09,59.85,-18.240000000000002,-23.36
22070,GUINGAMP,57.79,39.55,-18.240000000000002,-31.56
88026,AYDOILLES,78.33,60.09,-18.239999999999995,-23.29
27278,GARENNES-SUR-EURE,68.59,50.36,-18.230000000000004,-26.58
18207,SAINT-FLORENT-SUR-CHER,61.03,42.8,-18.230000000000004,-29.87
35196,MORDELLES,67.52,49.29,-18.229999999999997,-27.0
38433,SAINT-NIZIER-DU-MOUCHEROTTE,54.5,36.27,-18.229999999999997,-33.45
04088,FORCALQUIER,76.65,58.43,-18.220000000000006,-23.77
70447,RIOZ,76.04,57.82,-18.220000000000006,-23.96
59139,CAUDRY,61.16,42.94,-18.22,-29.79
30037,BESSÈGES,65.67,47.45,-18.22,-27.74
76103,BONSECOURS,62.92,44.7,-18.22,-28.96
69118,LOIRE-SUR-RHÔNE,66.46,48.24,-18.21999999999999,-27.41
32459,VALENCE-SUR-BAÏSE,83.84,65.63,-18.210000000000008,-21.72
57155,COURCELLES-CHAUSSY,46.59,28.38,-18.210000000000004,-39.09
83053,EVENOS,76.97,58.76,-18.21,-23.66
85082,LES EPESSES,77.03,58.82,-18.21,-23.64
24520,SARLAT-LA-CANÉDA,67.78,49.57,-18.21,-26.87
15083,JUSSAC,78.95,60.74,-18.21,-23.07
33272,MARSAS,72.06,53.86,-18.200000000000003,-25.26
35055,CHANTEPIE,62.42,44.22,-18.200000000000003,-29.16
86113,ITEUIL,66.92,48.72,-18.200000000000003,-27.2
57745,WIESVILLER,83.25,65.05,-18.200000000000003,-21.86
ZN805,DUMBÉA,66.26,48.06,-18.200000000000003,-27.47
66217,TROUILLAS,80.24,62.04,-18.199999999999996,-22.68
30206,POULX,67.33,49.13,-18.199999999999996,-27.03
72230,PARIGNÉ-LE-PÔLIN,66.23,48.04,-18.190000000000005,-27.46
56122,LOYAT,78.3,60.11,-18.189999999999998,-23.23
43265,LES VILLETTES,57.58,39.39,-18.189999999999998,-31.59
95219,ERMONT,51.03,32.84,-18.189999999999998,-35.65
83057,FLASSANS-SUR-ISSOLE,68.44,50.25,-18.189999999999998,-26.58
76322,LE GRAND-QUEVILLY,60.72,42.54,-18.18,-29.94
59390,MASNY,74.58,56.41,-18.17,-24.36
78481,LE PECQ,49.78,31.61,-18.17,-36.5
58300,URZY,72.84,54.67,-18.17,-24.95
60380,MAREUIL-SUR-OURCQ,65.82,47.65,-18.169999999999995,-27.61
34298,SAUVIAN,79.88,61.71,-18.169999999999995,-22.75
84082,MORMOIRON,83.01,64.85,-18.16000000000001,-21.88
92020,CHÂTILLON,62.64,44.48,-18.160000000000004,-28.99
67485,STUTZHEIM-OFFENHEIM,74.64,56.48,-18.160000000000004,-24.33
27458,PÎTRES,68.64,50.48,-18.160000000000004,-26.46
38421,SAINT-MARTIN-D'HÈRES,48.79,30.63,-18.16,-37.22
57194,ENTRANGE,48.43,30.27,-18.16,-37.5
51660,WARMERIVILLE,70.07,51.91,-18.159999999999997,-25.92
04112,MANOSQUE,56.76,38.6,-18.159999999999997,-31.99
33544,LE VERDON-SUR-MER,75.73,57.58,-18.150000000000006,-23.97
26084,CHÂTEAUNEUF-SUR-ISÈRE,76.31,58.16,-18.150000000000006,-23.78
82075,GRISOLLES,69.26,51.11,-18.150000000000006,-26.21
46042,CAHORS,61.55,43.4,-18.15,-29.49
42129,MACLAS,51.46,33.31,-18.15,-35.27
35253,SAINT-AUBIN-DU-CORMIER,75.62,57.48,-18.140000000000008,-23.99
24108,LA CHAPELLE-GONAGUET,77.8,59.66,-18.14,-23.32
81257,SAINT-JUÉRY,68.67,50.53,-18.14,-26.42
78646,VERSAILLES,54.88,36.74,-18.14,-33.05
62848,VERQUIN,70.1,51.96,-18.139999999999993,-25.88
34194,PAULHAN,68.89,50.76,-18.130000000000003,-26.32
87063,EYJEAUX,83.39,65.26,-18.129999999999995,-21.74
37175,NOUZILLY,63.23,45.1,-18.129999999999995,-28.67
77243,LAGNY-SUR-MARNE,54.16,36.03,-18.129999999999995,-33.47
78423,MONTIGNY-LE-BRETONNEUX,56.08,37.95,-18.129999999999995,-32.33
17413,SAINT-VIVIEN,59.12,40.99,-18.129999999999995,-30.67
13110,TRETS,67.27,49.15,-18.119999999999997,-26.94
70261,FROTEY-LÈS-VESOUL,69.91,51.79,-18.119999999999997,-25.92
18033,BOURGES,51.47,33.35,-18.119999999999997,-35.2
42311,LA TOUR-EN-JAREZ,54.47,36.35,-18.119999999999997,-33.27
79257,SAINT-HILAIRE-LA-PALUD,77.12,59.01,-18.110000000000007,-23.48
69003,ALBIGNY-SUR-SAÔNE,61.2,43.09,-18.11,-29.59
91115,BRUYÈRES-LE-CHÂTEL,68.89,50.78,-18.11,-26.29
17161,LA FLOTTE,81.72,63.61,-18.11,-22.16
66026,BROUILLA,86.38,68.27,-18.11,-20.97
95582,SANNOIS,53.24,35.13,-18.11,-34.02
85046,LA CHAIZE-LE-VICOMTE,77.76,59.66,-18.10000000000001,-23.28
57022,ANGEVILLERS,46.49,28.39,-18.1,-38.93
13075,PLAN-DE-CUQUES,62.03,43.93,-18.1,-29.18
33109,CASTRES-GIRONDE,54.73,36.63,-18.099999999999994,-33.07
73187,LA LÉCHÈRE,56.73,38.63,-18.099999999999994,-31.91
27355,IVRY-LA-BATAILLE,63.02,44.93,-18.090000000000003,-28.71
84131,TAILLADES,73.78,55.69,-18.090000000000003,-24.52
80016,ALBERT,64.05,45.96,-18.089999999999996,-28.24
33381,SAINT-CAPRAIS-DE-BORDEAUX,66.83,48.74,-18.089999999999996,-27.07
08486,VIREUX-MOLHAIN,73.79,55.72,-18.070000000000007,-24.49
73011,ALBERTVILLE,52.72,34.65,-18.07,-34.28
25057,BETHONCOURT,52.75,34.68,-18.07,-34.26
62589,MONT-SAINT-ELOI,79.45,61.38,-18.07,-22.74
06033,CARROS,65.77,47.7,-18.069999999999993,-27.47
23177,SAINT-AGNANT-DE-VERSILLAT,58.42,40.36,-18.060000000000002,-30.91
46224,PRADINES,71.36,53.3,-18.060000000000002,-25.31
74081,CLUSES,56.17,38.12,-18.050000000000004,-32.13
85092,FONTENAY-LE-COMTE,65.2,47.15,-18.050000000000004,-27.68
06026,CABRIS,66.59,48.54,-18.050000000000004,-27.11
71445,SAINT-MARCEL,62.0,43.95,-18.049999999999997,-29.11
59281,HANTAY,78.8,60.75,-18.049999999999997,-22.91
56111,LIMERZEL,60.2,42.16,-18.040000000000006,-29.97
72336,SOLESMES,67.7,49.66,-18.040000000000006,-26.65
78165,LES CLAYES-SOUS-BOIS,58.5,40.47,-18.03,-30.82
49015,AVRILLÉ,65.06,47.03,-18.03,-27.71
29230,QUERRIEN,78.44,60.41,-18.03,-22.99
77096,CHARTRETTES,64.93,46.91,-18.02000000000001,-27.75
92007,BAGNEUX,52.03,34.01,-18.020000000000003,-34.63
78361,MANTES-LA-JOLIE,45.46,27.44,-18.02,-39.64
54162,DOMGERMAIN,52.11,34.09,-18.019999999999996,-34.58
22168,PERROS-GUIREC,67.32,49.3,-18.019999999999996,-26.77
73029,BARBERAZ,63.87,45.86,-18.009999999999998,-28.2
38069,CHAMPIER,51.82,33.81,-18.009999999999998,-34.75
971121,POINTE-NOIRE,70.59,52.59,-18.0,-25.5
60107,BREUIL-LE-VERT,70.43,52.44,-17.99000000000001,-25.54
02555,NOGENT-L'ARTAUD,58.54,40.55,-17.990000000000002,-30.73
79191,NIORT,59.31,41.32,-17.990000000000002,-30.33
71106,CHAROLLES,69.88,51.89,-17.989999999999995,-25.74
62473,ISBERGUES,61.59,43.61,-17.980000000000004,-29.19
84099,ROBION,68.34,50.36,-17.980000000000004,-26.31
06006,ASPREMONT,66.67,48.69,-17.980000000000004,-26.97
35195,MONTREUIL-SUR-ILLE,75.85,57.87,-17.979999999999997,-23.7
71475,SAINT-RÉMY,62.26,44.28,-17.979999999999997,-28.88
26313,SAINT-MARCEL-LÈS-VALENCE,66.29,48.32,-17.970000000000006,-27.11
89354,SAINT-MARTIN-DU-TERTRE,71.22,53.25,-17.97,-25.23
56123,MALANSAC,79.55,61.58,-17.97,-22.59
35193,MONTREUIL-LE-GAST,58.9,40.93,-17.97,-30.51
62563,MAZINGARBE,62.86,44.89,-17.97,-28.59
76192,CRIEL-SUR-MER,73.37,55.41,-17.960000000000008,-24.48
59028,AUBY,69.12,51.16,-17.960000000000008,-25.98
35352,VERN-SUR-SEICHE,60.16,42.2,-17.959999999999994,-29.85
60338,LACROIX-SAINT-OUEN,69.02,51.06,-17.959999999999994,-26.02
38340,LES ROCHES-DE-CONDRIEU,64.3,46.34,-17.959999999999994,-27.93
57242,GANDRANGE,68.43,50.48,-17.95000000000001,-26.23
54332,MAIDIÈRES,64.92,46.97,-17.950000000000003,-27.65
123SR08,LYON 8EME SECTEUR,50.09,32.14,-17.950000000000003,-35.84
36230,VATAN,74.92,56.97,-17.950000000000003,-23.96
40287,SANGUINET,73.16,55.21,-17.949999999999996,-24.54
66180,SAINT-LAURENT-DE-LA-SALANQUE,73.73,55.79,-17.940000000000005,-24.33
27589,SAINT-PIERRE-DE-BAILLEUL,51.59,33.65,-17.940000000000005,-34.77
27562,SAINT-MARCEL,67.41,49.47,-17.939999999999998,-26.61
31299,LHERM,69.32,51.38,-17.93999999999999,-25.88
38561,VIRIVILLE,59.03,41.1,-17.93,-30.37
42186,RIVE-DE-GIER,53.49,35.57,-17.92,-33.5
44095,LA MEILLERAYE-DE-BRETAGNE,61.93,44.01,-17.92,-28.94
31035,AUZEVILLE-TOLOSANE,68.66,50.74,-17.919999999999995,-26.1
29189,PLOUGASTEL-DAOULAS,65.44,47.52,-17.919999999999995,-27.38
59118,BUSIGNY,76.35,58.43,-17.919999999999995,-23.47
59526,SAINT-AMAND-LES-EAUX,57.33,39.42,-17.909999999999997,-31.24
45234,ORLÉANS,53.9,35.99,-17.909999999999997,-33.23
