code_commune;revenu_median;taux_pauvrete;nb_menages;nb_personnes
16379;20690;;655;1502
16380;19600;;166;391
16381;19140;;67;157
16382;23670;;317;740
16383;21810;;324;793
16384;19790;;259;561
16385;23790;;496;1192
16387;22710;;194;455
16388;23830;;356;928
16390;19380;;121;221
16392;18720;;101;195
16393;22170;10;936;2252
16395;22900;;134;296
16396;17110;;48;107
16397;19820;;176;368
16399;22180;;145;326
16400;19500;;320;618
16401;19640;;65;144
16402;21450;;143;288
16403;19560;;57;111
16404;18000;;52;105
16405;20680;;67;167
16406;20220;;338;767
16408;19660;;295;637
16409;18030;;414;868
16412;20890;;144;339
16413;16840;;61;134
16414;20250;;155;331
16415;23550;;444;1061
16416;20900;;231;519
16418;24550;;689;1608
16419;21970;;145;288
16420;21860;;119;254
16421;19980;;182;412
16422;21720;;306;746
16423;19550;;118;249
16424;19070;;200;463
16425;20150;;235;529
17002;18970;;54;110
17003;22200;8;1874;4396
17004;20280;;103;180
17005;19280;;88;195
17006;22540;;102;243
17007;22050;;125;300
17008;23140;;926;2345
17009;23580;;444;1195
17010;25480;8;1827;3988
17011;20200;;160;399
17012;21610;;68;169
17013;20460;;158;337
17015;19640;;330;749
17016;20130;;347;709
17017;18580;;301;722
17018;21910;;317;867
17019;23830;;691;1381
17020;21960;;135;319
17021;20580;12;1856;3909
17022;21920;;438;943
17023;19620;;157;349
17024;19310;;658;1304
17025;19840;;308;691
17026;19140;;183;412
17027;20850;;228;492
17028;21460;12;4785;9238
17029;21450;;83;190
17030;19740;;256;592
17031;20950;;93;206
17032;22240;;331;813
17033;18900;;203;456
17034;20660;;199;398
17035;20520;;59;110
17036;22330;;296;814
17037;17890;;289;593
17038;19760;;216;537
17039;20260;;86;218
17041;21020;;617;1698
17042;20190;;187;454
17043;19200;;312;702
17044;20870;;493;1148
17045;20290;;417;984
17046;20130;;168;389
17047;19570;;107;241
17048;19690;;140;322
17050;19020;;209;495
17051;25590;11;1243;2617
17052;19990;;328;723
17053;19900;;575;1354
17054;18300;;94;205
17055;20120;;97;196
17056;20760;;273;675
17057;21760;;318;843
17058;19960;13;1684;3427
17059;24690;;552;1419
17060;17990;;107;222
17061;20500;;54;120
17062;20390;;103;227
17063;20160;;182;473
17064;23870;10;1413;3064
17065;23820;;748;1908
17066;22040;;106;235
17067;20720;;74;150
17068;20470;;111;218
17069;22220;;90;227
17070;20570;;407;934
17071;20310;;227;474
17072;20080;;561;1258
17073;22230;;565;1328
17074;19940;;430;1002
17075;21350;;576;1392
17076;21820;;132;326
17077;19360;;550;1270
17078;20730;;200;490
17079;20160;;730;1675
17080;20650;;393;970
17081;20160;;156;363
17082;21280;;221;510
17083;20640;;265;638
17084;19480;;277;642
17085;19940;;162;406
17086;22080;8;1635;3675
17087;18310;;77;189
17089;21490;;358;881
17091;21750;10;833;2012
17092;20570;;63;130
17093;21060;11;2204;4423
17094;25200;9;3217;6289
17095;20180;;97;217
17097;20770;;357;839
17098;20440;;310;648
17099;19350;;311;689
17100;22510;;494;1134
17101;18690;;150;317
17102;22530;;569;1328
17104;18810;;451;938
17105;20070;;162;318
17106;21300;;119;310
17107;20770;;628;1483
17108;22880;;180;407
17109;24320;;573;1349
17110;19620;;448;959
17111;19100;;374;793
17112;22090;;298;751
17113;18470;;161;361
17114;21080;;96;186
17115;19340;;145;343
17116;19180;;109;223
17117;18630;;58;134
17118;20530;;140;329
17119;20970;;514;1223
17120;21630;;805;1889
17121;26140;;668;1335
17122;22460;;98;233
17124;18680;;167;390
17125;21970;;210;461
17126;21150;;130;296
17127;20030;;837;1971
17128;22810;;306;696
17129;19920;;179;404
17130;18430;;206;456
17131;19970;13;1061;2203
17132;20490;;263;664
17133;20230;;346;790
17134;20720;;202;438
17135;18100;;110;201
17136;22590;;557;1379
17137;18650;;96;224
17138;19350;;134;250
17139;21680;;160;358
17140;21640;12;1773;3518
17141;21550;;211;473
17142;24620;6;2567;6010
17143;22440;;316;724
17145;23010;;214;504
17146;22360;8;1615;3703
17147;20590;;575;1369
17148;21790;;199;467
17150;19220;;238;535
17151;20370;;397;891
17152;20200;;384;868
17153;22840;;895;2083
17154;20580;;301;723
17155;21380;11;1267;2739
17156;19650;;52;127
17157;21250;;62;150
17158;21210;;438;1113
17159;19890;;163;369
17160;21780;;173;374
17161;23690;9;1543;3200
17162;17930;;104;184
17163;19020;;203;498
17164;24130;;1022;2302
17165;20600;;168;369
17166;21270;;512;1277
17167;18280;;304;658
17168;24150;9;2286;4383
17171;21220;;325;786
17172;19880;14;1325;2862
17173;19440;;108;224
17174;20660;;344;859
17175;20860;;260;642
17176;20960;;47;101
17177;15890;;53;115
17179;22860;;814;1766
17181;19410;;128;305
17182;20570;;208;542
17183;20320;;413;971
17184;21050;;223;597
17185;20150;;901;1924
17186;20750;;379;970
17187;19590;;202;496
17188;19210;;194;457
17190;26190;;1270;2838
17191;20680;;177;424
17192;22270;;363;840
17193;24040;;1082;2555
17194;23490;;1411;3428
17195;18920;;139;277
17196;20770;;229;568
17197;19600;18;1841;3309
17198;20470;;116;301
17199;18450;;60;124
17200;26330;6;3405;7333
17201;21660;;187;489
17202;20090;;257;585
17203;22440;;313;776
17204;19450;;127;304
17205;23830;;145;387
17206;19170;;140;282
17207;25040;;355;724
17208;22680;;418;1044
17209;23940;;107;260
17210;19150;;226;472
17211;20210;;308;666
17212;20550;;79;174
17213;18240;;61;131
17214;22470;;212;533
17216;20070;;418;995
17217;20080;;124;277
17218;20340;14;2124;4487
17219;20380;14;2975;6095
17220;21250;;184;432
17221;20390;;391;946
17222;26030;7;1413;3269
17223;19220;;80;164
17224;19300;18;1009;1993
17225;22810;10;1216;2374
17226;20840;;413;986
17227;21720;;108;244
17228;21720;10;1482;3223
17229;18070;;102;235
17230;23280;10;1738;3363
17231;18970;;44;101
17232;20330;;684;1555
17233;22820;;142;294
17234;19710;;146;321
17235;21000;;315;730
17236;17820;;722;1448
17237;20080;;257;594
17239;21480;;191;433
17240;18910;20;1610;3216
17241;18650;;702;1410
17242;20800;;359;869
17243;19130;;498;1078
17244;21040;;301;648
17245;24550;;369;967
17246;20390;;206;522
17247;20670;;417;865
17248;19540;;450;866
17249;19430;;85;169
17250;20270;;218;476
17252;21900;;131;297
17253;20020;;520;1302
17254;19280;;89;182
17255;20040;;327;765
17256;20830;;140;339
17257;19190;;313;649
17258;21320;;115;277
17259;20250;;62;142
17260;18840;;184;408
17261;19720;;150;304
17262;22180;;542;1293
17263;20450;;260;567
17264;24990;7;2741;6085
17265;20000;;508;1228
17266;18740;;286;699
17267;22140;;482;1256
17268;20760;;92;197
17269;19790;;298;658
17270;20070;;291;638
17271;19310;;159;329
17273;21690;;429;979
17274;24950;7;4055;8861
17275;22640;;348;817
17277;20210;;468;1075
17278;20560;;341;786
17279;20260;;270;627
17280;21110;;322;793
17281;19580;;67;156
17282;21910;;83;188
17283;19470;18;2067;4079
17284;20600;;850;1808
17285;21130;;520;1168
17286;24290;;362;696
17287;17550;;112;249
17288;19410;;121;287
17289;22940;;199;481
17290;20440;;135;283
17291;23820;8;2817;6095
17292;20060;;205;536
17293;21670;;278;705
17294;20450;;79;178
17295;21150;;349;784
17296;21110;;470;1089
17297;26560;;1201;2573
17298;20040;;413;952
17299;19520;19;12366;23387
17300;21010;18;38519;71879
17302;19860;;268;589
17303;20240;;440;1013
17304;21050;;206;483
17305;20290;;198;420
17306;22340;13;11766;20138
17307;20640;;611;1424
17308;22540;9;1101;2740
17309;18870;;937;1860
17310;19840;;483;1145
17311;21620;;632;1376
17312;18610;;366;741
17313;21140;;172;382
17314;20530;;399;932
17315;22270;;576;1449
17316;21550;;158;350
17317;18460;;254;545
17318;24070;;361;683
17319;20140;;52;120
17320;20780;;162;400
17321;20260;;133;323
17322;20850;;232;615
17323;23270;;743;1390
17325;20050;;245;511
17326;21460;;121;283
17327;18800;;134;298
17328;18660;;450;882
17329;21710;;159;350
17330;19060;;527;1276
17331;18870;;546;1111
17332;19800;;181;395
17333;23630;11;3141;5634
17334;20740;;104;238
17335;18660;;135;293
17336;23690;;1199;2777
17337;21050;15;2147;4102
17338;21000;;781;1892
17339;22290;;573;1221
17340;21100;;664;1570
17341;22620;;87;186
17342;19600;;174;401
17343;21330;;64;152
17344;20870;;585;1309
17345;22660;;134;300
17346;20720;;603;1477
17347;19190;20;3585;6679
17348;20060;;273;648
17349;21680;8;1189;2968
17350;20590;;436;857
17351;20080;;839;1972
17353;23050;;964;2299
17354;21540;;265;673
17355;20740;;212;464
17356;20610;;134;296
17357;20770;;226;504
17358;19260;;135;278
17359;20850;;489;1218
17360;27340;9;1615;3564
17361;21380;;61;111
17362;19020;;118;257
17363;21460;;192;434
17364;23090;;175;418
17365;18850;;221;482
17366;19260;;184;389
17367;19000;;66;137
17369;23180;;964;1847
17373;23030;;811;2151
17374;18000;;110;236
17375;21370;;522;1202
17376;22890;;721;2000
17377;17270;;55;120
17378;19110;;175;389
17379;18770;;91;200
17380;26400;8;2295;4467
17381;20390;;103;234
17382;21040;;221;524
17383;18160;;151;334
17384;17730;;88;204
17385;21680;12;3452;6855
17386;17850;;156;338
17387;21650;;775;1866
17388;20810;;122;263
17389;20770;;250;591
17390;19790;;55;106
17391;24900;;974;2415
17393;20010;;748;1668
17394;19740;;343;844
17395;21770;;238;489
17396;22160;;696;1751
17397;20160;16;1159;2334
17398;23260;;71;165
17400;21260;;273;621
17401;19340;;48;102
17402;19980;;76;160
17403;21280;;330;763
17404;20830;;269;681
17405;18860;;91;193
17406;20030;;188;411
17407;23590;6;1990;5058
17408;20000;;344;888
17409;22170;9;1445;3286
17410;20340;;279;537
17411;21070;;651;1150
17412;20650;;257;646
17413;23440;;548;1366
17414;23980;6;2337;5454
17415;21010;16;13286;24708
17417;21380;;56;135
17418;24040;;255;638
17420;25150;;981;2382
17421;21090;13;3692;7183
17424;18830;;141;341
17425;20950;9;1117;2477
17426;20570;;117;272
17427;21740;;96;217
17428;20100;;228;504
17429;22760;;893;2140
17430;18430;;170;386
17431;20890;;303;734
17432;20130;;156;355
17433;20050;;104;207
17434;20360;15;3160;6445
17435;20050;;78;179
17436;19670;;323;765
17438;20750;;131;300
17439;20030;;348;786
17440;21300;;183;371
17441;21730;;480;1103
17442;18250;;176;409
17443;23370;;730;1822
17444;21700;;684;1598
17445;20450;;154;339
17446;20460;;198;478
17447;21080;;783;2028
17448;19180;;527;1141
17449;20660;12;3841;8287
17450;21840;;107;237
17451;20320;;215;461
17452;21780;13;2528;4799
17453;22320;;577;1470
17454;18310;;159;378
17455;20770;;285;686
17457;20620;;470;1102
17458;20090;;71;146
17459;20920;;263;569
17460;20740;;360;844
17461;25500;9;2341;4391
17462;21950;;313;756
17463;23770;;518;1318
17464;19570;;61;144
17465;20920;;261;580
17466;23600;;899;2323
17467;20310;;105;237
17468;20860;;77;159
17469;19900;;228;554
17470;21410;;121;255
17471;17920;;95;177
17472;22930;;824;2212
17473;20230;;53;114
17474;18550;;319;678
17476;21140;;119;269
17477;18000;;47;109
17479;21080;;126;276
17480;21700;;273;776
17481;21280;;70;174
17482;21340;;258;677
17483;22340;;648;1492
17484;21730;;922;1770
17485;21950;;529;1018
17486;23500;;441;742
18001;21360;;160;338
18002;18290;;85;182
18003;20530;;942;1910
18004;23260;;478;1111
18005;22990;;415;1067
18006;22290;;109;241
18008;23240;;206;520
18009;20150;;137;290
18010;20760;;71;161
18011;21210;10;1019;2050
18012;22200;;208;439
18013;22090;;139;304
18014;18970;;82;162
18015;20830;12;2603;5283
18016;23300;;164;407
18017;18540;;124;281
18018;19530;16;979;2250
18019;20540;;187;421
18020;22070;;395;847
18021;20000;;114;212
18022;22330;;159;319
18023;21020;;706;1647
18025;20200;;305;629
18026;22140;;423;986
18027;20840;;275;653
18028;24100;;485;1223
18029;17870;;150;296
18030;20430;;487;1013
18031;18250;;247;530
18032;22090;;631;1353
18033;20810;19;31400;61736
18034;23280;;126;284
18035;21760;;376;1005
18036;24100;;216;509
18037;19880;;463;924
18038;21070;;253;527
18039;31420;;142;314
18040;21690;;144;339
